2025-12-22, 23:46:46, 105000000, 106500000, 5859.38, 18976, -15.05, -15.03, -14.78, -14.98, -14.95, -14.84, -14.74, -14.65, -14.45, -14.44, -14.37, -14.21, -14.00, -13.88, -13.80, -13.63, -13.48, -13.42, -13.02, -13.01, -12.93, -12.84, -12.76, -12.60, -12.46, -12.28, -12.26, -12.10, -12.08, -11.98, -11.89, -11.85, -11.78, -11.68, -11.56, -11.46, -11.48, -11.48, -11.42, -11.12, -11.36, -11.35, -11.25, -11.27, -11.25, -11.21, -11.24, -11.28, -11.18, -10.67, -10.86, -11.16, -11.22, -11.18, -11.28, -11.30, -11.33, -11.34, -11.32, -11.41, -11.37, -11.43, -11.45, -11.49, -11.50, -11.48, -11.54, -11.61, -11.51, -11.63, -11.20, -11.67, -11.73, -11.68, -11.77, -11.76, -11.83, -11.78, -11.78, -11.80, -11.80, -11.72, -11.81, -11.84, -11.86, -11.69, -11.85, -11.72, -11.79, -11.73, -11.73, -11.44, -11.74, -11.66, -11.63, -11.59, -11.51, -11.44, -11.37, -11.21, -10.93, -10.07, -3.98, -6.59, -10.25, -10.86, -10.96, -10.99, -11.11, -11.07, -10.98, -10.94, -10.90, -10.92, -10.80, -10.70, -10.59, -10.56, -10.44, -10.33, -10.21, -10.05, -9.78, -9.47, -9.18, -8.54, -7.76, -6.13, -6.13, -6.13, -7.76, -8.57, -9.12, -9.47, -9.72, -10.06, -10.25, -10.37, -10.48, -10.59, -10.64, -10.76, -10.81, -10.58, -10.94, -11.01, -11.14, -11.15, -11.14, -11.23, -11.22, -11.30, -11.33, -11.37, -11.24, -11.44, -11.51, -11.53, -11.57, -11.57, -11.68, -11.63, -11.65, -11.69, -11.70, -11.79, -11.80, -11.82, -11.80, -11.84, -11.84, -11.88, -11.75, -11.77, -11.84, -11.80, -11.84, -11.84, -11.78, -11.79, -11.76, -11.76, -11.68, -11.73, -11.70, -10.91, -11.66, -11.68, -11.67, -11.66, -11.54, -11.58, -11.54, -11.50, -11.41, -11.36, -11.38, -11.35, -11.36, -11.24, -11.18, -10.97, -10.92, -10.42, -8.19, 1.20, -9.64, -10.70, -11.02, -11.09, -11.19, -11.17, -11.26, -11.28, -11.30, -11.33, -11.34, -11.40, -11.41, -11.48, -11.55, -11.59, -11.66, -11.67, -11.78, -11.88, -11.92, -12.02, -12.08, -12.17, -12.28, -12.39, -12.47, -12.54, -12.76, -12.86, -13.02, -13.16, -13.28, -13.37, -13.53, -13.72, -13.79, -13.96, -14.10, -14.24, -14.39, -14.41, -14.54, -14.67, -14.78, -14.85, -14.96, -14.90, -15.07, -15.06, -15.06
2025-12-22, 23:46:46, 106500000, 108000000, 5859.38, 18976, -14.96, -15.16, -14.74, -15.16, -15.07, -14.97, -14.81, -14.78, -14.71, -14.58, -14.46, -14.34, -13.90, -14.00, -13.90, -13.79, -13.67, -13.43, -13.36, -13.26, -13.10, -12.92, -12.65, -11.92, -12.55, -12.44, -12.34, -12.28, -12.17, -12.08, -11.97, -11.92, -11.84, -10.59, -11.70, -11.67, -11.65, -11.64, -11.50, -11.51, -11.42, -11.39, -11.30, -10.73, -10.38, -11.23, -11.29, -11.28, -11.31, -11.29, -11.37, -11.25, -11.36, -11.35, -10.89, -11.34, -11.40, -11.52, -11.47, -11.43, -11.48, -11.55, -11.55, -11.56, -11.42, -11.57, -11.63, -11.72, -11.66, -11.74, -11.78, -11.77, -11.84, -11.83, -11.84, -11.64, -11.90, -11.88, -11.90, -11.84, -11.96, -11.94, -11.96, -11.92, -11.94, -11.90, -11.96, -11.90, -11.93, -11.89, -11.82, -11.78, -11.80, -11.82, -11.77, -11.63, -11.30, -11.62, -11.67, -11.57, -11.62, -11.52, -11.51, -11.46, -11.44, -11.43, -11.38, -11.32, -11.29, -11.24, -11.19, -11.10, -11.06, -11.03, -10.94, -10.81, -10.78, -10.64, -10.55, -10.43, -10.29, -10.16, -9.82, -9.61, -9.22, -8.59, -7.71, -6.09, -6.15, -6.15, -7.76, -8.61, -9.17, -9.60, -9.87, -10.08, -10.20, -9.64, -10.36, -10.62, -10.77, -10.81, -10.91, -10.96, -11.05, -11.09, -11.16, -11.26, -11.26, -11.37, -11.37, -11.46, -11.44, -11.37, -11.46, -11.55, -11.60, -11.64, -11.19, -11.66, -11.75, -11.75, -11.80, -11.84, -11.87, -11.78, -11.86, -11.88, -11.89, -11.86, -11.91, -11.96, -11.94, -11.89, -11.96, -11.95, -11.94, -11.96, -11.94, -11.79, -11.86, -11.88, -11.93, -11.90, -11.83, -11.83, -11.79, -11.76, -11.74, -11.49, -11.53, -11.73, -11.63, -11.62, -11.57, -11.58, -11.57, -11.54, -11.58, -11.47, -11.28, -11.48, -11.39, -11.40, -11.39, -11.26, -11.36, -11.42, -11.40, -11.38, -11.44, -11.40, -11.41, -11.38, -11.41, -11.49, -11.53, -11.55, -11.56, -11.57, -11.62, -11.58, -11.78, -11.86, -11.91, -12.01, -12.11, -12.13, -12.26, -12.30, -12.40, -12.28, -12.67, -12.85, -12.90, -13.01, -13.14, -13.27, -13.39, -13.51, -13.71, -13.69, -13.65, -14.03, -14.17, -14.38, -14.53, -14.62, -14.76, -14.84, -14.92, -15.00, -15.05, -15.08, -15.24, -15.14, -15.14
